"Experiment","Run","Number","Feature","Margs","Data"
"S3",2,"Feature5","x2*cos_deg(x2)",0.76571360577019,"609_fri_c0_1000_5"
"S3",2,"Feature6","x2",0.744761945844206,"609_fri_c0_1000_5"
"S3",2,"Feature7","x2",0.6276191198695,"609_fri_c0_1000_5"
"S3",2,"Feature1","x3",0.771427294559673,"611_fri_c3_100_5"
"S3",2,"Feature2","x4",0.759832912410191,"611_fri_c3_100_5"
"S3",2,"Feature3","x4",0.6301035844142,"611_fri_c3_100_5"
"S3",2,"Feature4","x5",0.552021356698828,"611_fri_c3_100_5"
"S3",2,"Feature5","x5",0.492482095186233,"611_fri_c3_100_5"
"S3",2,"Feature6","x5*x5",0.415359800749192,"611_fri_c3_100_5"
"S3",2,"Feature7","sin_deg(x5)",0.242770473282177,"611_fri_c3_100_5"
"S3",2,"Feature8","troot(cos_deg(x5))",0.00395507831683739,"611_fri_c3_100_5"
"S3",2,"Feature1","x2*x2",1,"612_fri_c1_1000_5"
"S3",2,"Feature2","troot(x2)*x2",1,"612_fri_c1_1000_5"
"S3",2,"Feature3","sin_deg(x2)",1,"612_fri_c1_1000_5"
"S3",2,"Feature4","x5",0.999999999999985,"612_fri_c1_1000_5"
"S3",2,"Feature5","x1",0.830371887677883,"612_fri_c1_1000_5"
"S3",2,"Feature6","x4",0.750000000115792,"612_fri_c1_1000_5"
"S3",2,"Feature7","x2",0.749999999900942,"612_fri_c1_1000_5"
"S3",2,"Feature8","x2",0.625000000492351,"612_fri_c1_1000_5"
"S3",2,"Feature9","x4",0.625000000457631,"612_fri_c1_1000_5"
"S3",2,"Feature1","x2",1,"613_fri_c3_250_5"
"S3",2,"Feature2","sin_deg(x2)",1,"613_fri_c3_250_5"
"S3",2,"Feature3","x4",0.999999999990917,"613_fri_c3_250_5"
"S3",2,"Feature4","x5",0.99999999682653,"613_fri_c3_250_5"
"S3",2,"Feature5","sin_deg(x5)",0.999999408305833,"613_fri_c3_250_5"
"S3",2,"Feature6","x3",0.991704589957107,"613_fri_c3_250_5"
"S3",2,"Feature7","sigmoid(x2)",0.505470275597422,"613_fri_c3_250_5"
"S3",2,"Feature8","sigmoid(x2)",0.497218392916098,"613_fri_c3_250_5"
"S3",2,"Feature1","x4",0.999999999997003,"615_fri_c4_250_10"
"S3",2,"Feature2","x2",0.999999216654939,"615_fri_c4_250_10"
"S3",2,"Feature3","cos_deg(x5)",0.999996974124873,"615_fri_c4_250_10"
"S3",2,"Feature4","cos_deg(x2)*x2",0.999919074120834,"615_fri_c4_250_10"
"S3",2,"Feature5","sin_deg(x2)",0.99991851478411,"615_fri_c4_250_10"
"S3",2,"Feature6","x5*x3",0.999895988684368,"615_fri_c4_250_10"
"S3",2,"Feature7","sigmoid(x2)",0.99963318046369,"615_fri_c4_250_10"
"S3",2,"Feature8","cos_deg(x2)",0.993487259163721,"615_fri_c4_250_10"
"S3",2,"Feature9","sigmoid(sigmoid(x2))",0.00688049852303847,"615_fri_c4_250_10"
"S3",2,"Feature1","x4",1,"616_fri_c4_500_50"
"S3",2,"Feature2","sigmoid(x3)",0.999999999999998,"616_fri_c4_500_50"
"S3",2,"Feature3","sin_deg(x3)",0.999999999999986,"616_fri_c4_500_50"
"S3",2,"Feature4","x2",0.999999999828828,"616_fri_c4_500_50"
"S3",2,"Feature5","sin_deg(x2*x2)",0.999999998424978,"616_fri_c4_500_50"
"S3",2,"Feature6","sigmoid(x2)",0.999999972578452,"616_fri_c4_500_50"
"S3",2,"Feature7","sin_deg(x2)",0.999999941270141,"616_fri_c4_500_50"
"S3",2,"Feature8","cos_deg(x2)",0.999994028023756,"616_fri_c4_500_50"
"S3",2,"Feature9","x2*x2",0.890385916809125,"616_fri_c4_500_50"
"S3",2,"Feature10","x5",0.798073273979318,"616_fri_c4_500_50"
"S3",2,"Feature11","x29",0.0528755417439896,"616_fri_c4_500_50"
"S3",2,"Feature1","x2",1,"617_fri_c3_500_5"
"S3",2,"Feature2","x2*x2",1,"617_fri_c3_500_5"
"S3",2,"Feature3","x4",1,"617_fri_c3_500_5"
"S3",2,"Feature4","x1*x2",1,"617_fri_c3_500_5"
"S3",2,"Feature5","sin_deg(x1*x2)",1,"617_fri_c3_500_5"
"S3",2,"Feature6","sigmoid(1+x2)",1,"617_fri_c3_500_5"
"S3",2,"Feature7","cos_deg(x2)",1,"617_fri_c3_500_5"
"S3",2,"Feature8","sigmoid(x1*x2)",1,"617_fri_c3_500_5"
"S3",2,"Feature9","x1",0.99999999999999,"617_fri_c3_500_5"
"S3",2,"Feature1","x2",1,"618_fri_c3_1000_50"
"S3",2,"Feature2","cos_deg(x5)",1,"618_fri_c3_1000_50"
"S3",2,"Feature3","sin_deg(x2)",1,"618_fri_c3_1000_50"
"S3",2,"Feature4","sin_deg(x4)",1,"618_fri_c3_1000_50"
"S3",2,"Feature5","sigmoid(x2)",0.999999999999999,"618_fri_c3_1000_50"
"S3",2,"Feature6","cos_deg(x2)",0.999999999999627,"618_fri_c3_1000_50"
"S3",2,"Feature7","sin_deg(sigmoid(x2))",0.999999999999465,"618_fri_c3_1000_50"
"S3",2,"Feature8","troot(sin_deg(sigmoid(x2)))",0.999999976288574,"618_fri_c3_1000_50"
"S3",2,"Feature9","x3",0.999994485248537,"618_fri_c3_1000_50"
"S3",2,"Feature10","x5",0.756508746047264,"618_fri_c3_1000_50"
"S3",2,"Feature11","x5",0.354368450241715,"618_fri_c3_1000_50"
"S3",2,"Feature12","x1",0.0613155133331314,"618_fri_c3_1000_50"
"S3",2,"Feature13","x37",0.0560537270825479,"618_fri_c3_1000_50"
"S3",2,"Feature14","x32",0.03391348422623,"618_fri_c3_1000_50"
"S3",2,"Feature15","x27",0.00219108127731276,"618_fri_c3_1000_50"
"S3",2,"Feature16","x27",0.00205375805511376,"618_fri_c3_1000_50"
"S3",2,"Feature17","x10",0.00189998338308434,"618_fri_c3_1000_50"
"S3",2,"Feature18","x15",0.00171936359621341,"618_fri_c3_1000_50"
"S3",2,"Feature19","x25",0.00166678787090779,"618_fri_c3_1000_50"
"S3",2,"Feature20","x17",0.00128150040034543,"618_fri_c3_1000_50"
"S3",2,"Feature1","p0(p0(troot(1+(x5+sigmoid(x3)))))",1,"620_fri_c1_1000_25"
"S3",2,"Feature2","x3",1,"620_fri_c1_1000_25"
"S3",2,"Feature3","x2*x1",1,"620_fri_c1_1000_25"
"S3",2,"Feature4","sin_deg((x2*x1)*cos_deg(x2*x1))",1,"620_fri_c1_1000_25"
"S3",2,"Feature5","sin_deg(x2*x1)",1,"620_fri_c1_1000_25"
"S3",2,"Feature6","cos_deg(sin_deg(x2*x1))",1,"620_fri_c1_1000_25"
"S3",2,"Feature7","sin_deg(sigmoid(x3))",0.999999997628541,"620_fri_c1_1000_25"
"S3",2,"Feature8","p0(sigmoid(x2*x1))",0.999999995975113,"620_fri_c1_1000_25"
"S3",2,"Feature9","sigmoid(x2*x1)",0.998696940530974,"620_fri_c1_1000_25"
"S3",2,"Feature10","x4",0.99733138597414,"620_fri_c1_1000_25"
"S3",2,"Feature11","x6",0.0354615916039551,"620_fri_c1_1000_25"
"S3",2,"Feature12","sin_deg(x4)",0.00271659232286834,"620_fri_c1_1000_25"
"S3",2,"Feature13","sigmoid(x2*x1)",0.00130476643074781,"620_fri_c1_1000_25"
"S3",2,"Feature1","x4",0.999999999999378,"621_fri_c0_100_10"
"S3",2,"Feature2","x2",0.999998931566151,"621_fri_c0_100_10"
"S3",2,"Feature3","x1",0.835314875521377,"621_fri_c0_100_10"
"S3",2,"Feature4","x5",0.529897284000881,"621_fri_c0_100_10"
"S3",2,"Feature5","p0(x5)",0.481815160254563,"621_fri_c0_100_10"
