"Data","n","p","Experiment","Run","Correlation","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM","Mean_CORR","High_Corr_Count"
"590_fri_c0_1000_50",1000,51,"S3",8,0.977857089900611,0.0305019819257162,0.0382094238348169,1265.52123410333,0.955029119029976,9,1399.704,"p0(1+x3)","x5*sin_deg(cos_deg(sigmoid(x2*x1)))","sigmoid(x4)",1,1,1,0.0250759678270012,0
"591_fri_c1_100_10",100,11,"S3",8,0.609477165720276,0.180120441824888,0.2362421589918,24.6959693338337,0.0403529123480815,7,416.71100000001,"sin_deg(x1)","sigmoid(x1)","x1",0.999785733163416,0.995604562918041,0.756150514815669,0.100477215451482,1
"592_fri_c4_1000_25",1000,26,"S3",8,0.982336568843688,0.024330870740325,0.030384930307722,1305.50635456621,0.96468437580257,17,2007.38400000002,"(x1*(sigmoid(x2)*((x2*x1)*(sin_deg(x1)*(x2*x2)))))*(x2*x1)","x1*(sin_deg(x1)*(x2*x2))","x5*cos_deg(x1)",1,1,1,0.0481237920902837,2
"593_fri_c1_1000_10",1000,11,"S3",8,0.965903512274042,0.0408171434046687,0.0522879397446497,960.06153210598,0.9311340720361,15,2560.552,"x1","sigmoid(x2*x2)","x4",1,1,1,0.054043094964599,1
"594_fri_c2_100_5",100,6,"S3",8,0.6715682275822,0.155029095169621,0.19588089070551,16.5641400304139,0.176313413482873,9,441.052999999985,"x1*x1","cos_deg(x1)","x1",0.999995801118726,0.999995386957029,0.999994233336395,0.312844707699979,1
"595_fri_c0_1000_10",1000,11,"S3",8,0.924372933580618,0.0560201695524915,0.0676651715271756,875.422055246369,0.853568332421039,8,1256.99500000002,"sigmoid(p0(x1))*x2","sigmoid(sigmoid(p0(x1))*x2)","x5",1,1,0.998335371497394,0.020451902677856,0
"596_fri_c2_250_5",250,6,"S3",8,0.976297513412652,0.0468825019692843,0.0575106944618761,186.069382194091,0.952071108398091,9,651.088999999978,"x1*x2","troot(p0(sigmoid(x1*x2)))","troot(x3)",1,1,1,0.310290168005418,1
"597_fri_c2_500_5",500,6,"S3",8,0.804157883447611,0.0930338042596616,0.127875600814377,202.944315533814,0.642700867623036,9,461.206000000006,"x2*x2","sigmoid(x2)","x2",1,1,0.999999999999996,0.294667706012778,1
"598_fri_c0_1000_25",1000,26,"S3",8,0.983465510042686,0.0298172539175634,0.0362347862330083,1248.01018476445,0.967072159108309,9,1066.82000000001,"x4","cos_deg(x2)*x3","sigmoid(cos_deg(1+x3))",1,1,1,0.0260605029910167,0
"599_fri_c2_1000_5",1000,6,"S3",8,0.846929656526775,0.0954579401913992,0.118834479044826,452.997402715652,0.713948908277279,9,779.967000000004,"cos_deg(x2)","x2","sigmoid(cos_deg(x2))",0.999999999999933,0.999999999982326,0.999999999924385,0.276608493752262,1
"601_fri_c1_250_5",250,6,"S3",8,0.854228549880614,0.0868208113527565,0.111082035236501,110.290516582983,0.716936621147746,7,670.668000000005,"x2*x2","sigmoid(x2*x2)","x5",1,1,0.995426639873671,0.14911272804801,1
"602_fri_c3_250_10",250,11,"S3",8,0.804426668112205,0.0685386998416882,0.105021499822346,160.470056848939,0.565621849451504,9,542.021000000008,"x2","sin_deg(x2)","x1",1,1,0.999999999999969,0.164897979095035,2
"603_fri_c0_250_50",250,51,"S3",8,0.95586020065541,0.0392405073018985,0.0524499779311419,229.623334012204,0.912618953986214,13,648.48000000001,"x2","sigmoid(x2)*x1","sin_deg(x1)*sigmoid(x2)",1,1,1,0.0492289039509375,0
"604_fri_c4_500_10",500,11,"S3",8,0.849086756047775,0.0698823541446424,0.0914797534586752,349.792578235395,0.715839354576133,8,930.892999999982,"x2*x5","x4","x2*x2",1,1,0.999994357302727,0.18311580938671,2
"605_fri_c2_250_25",250,26,"S3",8,0.801485315409152,0.0938422048402574,0.122729436276984,99.3194198218445,0.601227627023095,7,624.396999999997,"sin_deg(x2)","x2","sigmoid(x2)",1,0.999999999999908,0.999999999998438,0.0611440213881474,1
"606_fri_c2_1000_10",1000,11,"S3",8,0.939706501966968,0.0509671941108639,0.0678711814237088,672.766271898505,0.882905630318708,16,1629.29999999999,"x1*sin_deg(x1*x1)","x1*x1","x5",1,1,1,0.0747005654730325,1
"607_fri_c4_1000_50",1000,51,"S3",8,0.872933732020876,0.052975875843175,0.0684238746200753,816.851998572404,0.761093540478745,10,1686.14499999999,"x2","x3","x4",1,1,1,0.0299746590452734,2
"608_fri_c3_1000_10",1000,11,"S3",8,0.8669348309184,0.0540101280829305,0.0709621980115808,757.281763484658,0.751079841383668,10,1418.43600000002,"p0(sigmoid(cos_deg(x5)*x2))","x4","sigmoid(x2)",1,1,1,0.135391640984522,2
"609_fri_c0_1000_5",1000,6,"S3",8,0.876052307934594,0.0751503029419034,0.0906363296653652,739.870470547015,0.765876282980045,8,1821.91899999999,"x4","sin_deg(x1)","x2",1,1,0.999997515756531,0.0242958741999402,0
"611_fri_c3_100_5",100,6,"S3",8,0.756720050933245,0.128167913868306,0.148038951822729,25.8917749314559,0.501687770623817,6,413.841000000015,"x4","x3","x5*x5",0.999936152093721,0.755419736250368,0.753622382676586,0.545198106748698,2
"612_fri_c1_1000_5",1000,6,"S3",8,0.786904922681834,0.0868891468459002,0.119964956778594,509.830122400466,0.613144594521267,9,1995.13199999998,"sigmoid(x2)","x2","cos_deg(x2)",1,1,0.999999999999949,0.160539507058489,1
"613_fri_c3_250_5",250,6,"S3",8,0.698454275476797,0.103061013976335,0.125387286345261,118.087454861091,0.476673366698887,5,683.725000000006,"x4*x1","x2","sin_deg(x2)",1,0.991762739299514,0.980260524546681,0.539339557401223,2
"615_fri_c4_250_10",250,11,"S3",8,0.624577053119199,0.100352200512276,0.124946083725784,117.090438378791,0.36343542720926,6,539.576000000001,"cos_deg(x1)","x1","x1*x1",1,0.999999999999993,0.999999999999992,0.175961909773079,2
"616_fri_c4_500_50",500,51,"S3",8,0.858508316549109,0.0685848798647128,0.0906232248469759,299.47483183445,0.724890513469806,9,965.122999999992,"x5","x2","sigmoid(x2)",0.999999999997469,0.99999999984137,0.999999999542888,0.0418240973090118,2
"617_fri_c3_500_5",500,6,"S3",8,0.570619766754275,0.0871671197884237,0.14037666128283,230.075102609841,0.104766144358846,9,1104.27299999999,"x2*((x2*x3)*x5)","sigmoid(x2*x3)","sin_deg(troot(x2))",0.999999999999551,0.99999853274602,0.999994538831515,0.554686397454268,2
"618_fri_c3_1000_50",1000,51,"S3",8,0.985578621292665,0.0229575791286393,0.02920384557187,1245.49175660855,0.970794776304427,15,1848.902,"cos_deg(x2)","cos_deg(troot(sigmoid(x1*(x2*x2))))","cos_deg(x3)",1,1,1,0.0286173365822498,2
"620_fri_c1_1000_25",1000,26,"S3",8,0.989138744811327,0.0222104605661057,0.0276350362842126,1310.74811505672,0.978279431431589,11,1750.731,"sigmoid(x3)","sigmoid(p0(sigmoid(x1*x2)*cos_deg(sigmoid(sin_deg(x1*x2)))))","cos_deg(sigmoid(x3))*x5",1,1,1,0.0304821346207317,1
"621_fri_c0_100_10",100,11,"S3",8,0.943374758039554,0.0433871803373252,0.0548968825857323,106.179338928863,0.881387816633695,7,411.519,"x1*x2","x3","sigmoid(x1*x2)",1,1,1,0.0793482276769348,0
"622_fri_c2_1000_50",1000,51,"S3",8,0.94585458915749,0.0516153162159187,0.0680170345428782,491.068894427877,0.892399240091622,17,1864.48599999998,"x1","sin_deg(troot(x2))","troot(sin_deg(troot(x2)))",1,1,1,0.0277565600218395,1
"623_fri_c4_1000_10",1000,11,"S3",8,0.863380832015079,0.0563857749470945,0.0763120615326932,800.359286535405,0.743628145900963,11,1379.16800000001,"sigmoid(x2*x2)","cos_deg(cos_deg(x5))","x2*x2",1,1,1,0.168064207056904,2
"624_fri_c0_100_5",100,6,"S3",8,0.803168606811872,0.0939809669727477,0.108316445046268,56.6979930600292,0.544097362576717,5,578.173999999999,"x4","x2","x1",0.999998518059787,0.999946460517183,0.99983014877384,0.0427249217697754,0
"626_fri_c2_500_50",500,51,"S3",8,0.173008981178441,0.418406092570134,4.34139706670066,528.548774043036,-396.450455806237,12,1091.568,"sigmoid(sigmoid(x5*cos_deg(x2)))","p0(x3)*p0(x3)","cos_deg(x1*x2)",1,1,1,0.038817319869931,1
"627_fri_c2_500_10",500,11,"S3",8,0.831144040878387,0.0734180843224097,0.114965460413714,254.475878200591,0.656285379462099,12,1421.04200000002,"x4","x2","sigmoid(x2)",1,1,0.999999999999997,0.0816411288666567,1
