"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P2",20,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0427996775372116,-94.3406692127019,0.999822935218502,2,NA,"troot(x4*(x4*x7))","x4",NA,0.913607233859499,0.153365525075869,NA
"P3",20,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0434518772385,-94.3406692127019,0.999810155285822,2,NA,"troot(x4*(x7*x4))","x4",NA,0.992646679743666,0.166904771396615,NA
"P4",20,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0312385316714731,-94.5244319535552,0.999966331370672,1,NA,"troot((x4*x6)*x4)",NA,NA,0.89681867509843,NA,NA
"P5",20,TRUE,FALSE,FALSE,TRUE,2,0.724821332038503,0.449643203366842,0.0373158020944061,-94.3406692127019,0.999920684143739,4,NA,"troot((x7*x4)*x4)","troot((x6*x4)*x4)","x2",0.545808881853988,0.454185697789527,0.140393849922521
"P6",20,FALSE,FALSE,FALSE,FALSE,6,0.694996184325757,0.694996184325757,0.030553503794495,-96.7669448270558,0.999960111136991,6,NA,"troot(x4*x4)","x4*x2","x4",0.85423930271381,0.838480032061494,0.215863358989667
"P1",21,FALSE,FALSE,FALSE,FALSE,3,0.381478412441251,0.381478412441251,0.0386838220475323,-96.7669448270558,0.999881179479003,3,NA,"troot(x4*x4)","x2*x4","x7",0.999998472507455,0.980955995336073,0.153404904880684
"P2",21,TRUE,FALSE,FALSE,TRUE,0,0.999999460710163,NA,0.0398714759499864,-94.3406692127019,0.999879928880193,2,NA,"troot(x4*(x7*x4))","troot(x4*(x6*x4))",NA,0.740287495741017,0.217384331173686,NA
"P3",21,TRUE,FALSE,FALSE,FALSE,2,0.633095468911228,0.449643203366842,0.0345471523121988,-94.5244319535552,0.999940113068651,3,NA,"troot((x4*x6)*x4)","x2","x4",0.992569237771327,0.347883259824572,0.10100601477678
"P4",21,FALSE,FALSE,FALSE,TRUE,3,0.800487033167485,0.733983070416538,0.0431877475067195,-94.3406692127019,0.999813324326725,4,NA,"troot(x4*(x7*x4))","troot(x4*x4)","x2*x4",0.848586420971142,0.151406914822979,0.149971233215975
"P5",21,TRUE,FALSE,FALSE,FALSE,4,0.991293018222703,0.989116272778379,0.0557569695813838,-99.5125191073178,0.999051780668919,5,NA,"x4","x4*x10","troot(x4)*x4",0.58014542370136,0.464654649114799,0.458888999583314
"P6",21,FALSE,FALSE,FALSE,FALSE,3,0.284002128515961,0.284002128515961,0.037284155850251,-96.7669448270558,0.999904022411927,3,NA,"troot(x4*x4)","x2*x4","x3",0.999999882713034,0.957294684508916,0.109760498386066
"P1",22,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0431057943342903,-94.3406692127019,0.999819641773108,2,NA,"troot(x4*(x4*x7))","x4",NA,0.986446394011046,0.171441103946079,NA
"P2",22,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0315128334088314,-94.5244319535552,0.999964361461506,2,NA,"troot(x4*(x4*x6))","x10",NA,0.946517045538308,0.144004310164703,NA
"P3",22,FALSE,FALSE,FALSE,TRUE,3,0.800487033167485,0.733983070416538,0.0432323059381158,-94.3406692127019,0.999818219700243,4,NA,"troot((x4*x7)*x4)","troot(x4*x4)","x4*x2",0.845965928203668,0.152661027899549,0.149374049314174
"P4",22,TRUE,FALSE,FALSE,TRUE,1,0.635475343487986,-0.0935728909563669,0.040187612368696,-94.3406692127019,0.999884088810609,3,NA,"troot(x4*(x7*x4))","troot((x4*x6)*x4)","x2",0.684814586798719,0.284928480739612,0.168103131784079
"P5",22,TRUE,FALSE,FALSE,FALSE,2,0.639125515186015,0.458688272779023,0.0320809634505363,-94.5244319535552,0.99995915420136,3,NA,"troot((x4*x4)*x6)","x6","x4",0.986541703344709,0.121978305369165,0.106101302832041
"P6",22,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0313865218987333,-94.5244319535552,0.999959695605331,2,NA,"troot((x4*x4)*x6)","x10",NA,0.999998496985844,0.287589376203951,NA
"P1",23,TRUE,FALSE,FALSE,FALSE,2,0.276981452303876,-0.0845278215441859,0.0335338700928083,-94.5244319535552,0.99994242610243,3,NA,"troot(x6*(x4*x4))","x2","x6",0.989223481631906,0.318410408808443,0.130037137568543
"P2",23,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0308430859402671,-94.5244319535552,0.999962157007071,2,NA,"troot((x6*x4)*x4)","x10",NA,0.946491304197833,0.258051944844442,NA
"P3",23,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0352579389557385,-96.7669448270558,0.999931112106599,3,NA,"troot(x4*x4)","x2*x4","x6",0.968896980060313,0.926900900415717,0.109373364355692
"P4",23,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389027175590452,-96.7669448270558,0.999874703620271,2,NA,"troot(x4*x4)","x2*x4",NA,0.999194087051984,0.998899112712849,NA
"P5",23,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0843111655151836,-99.5125191073178,0.996665573450708,3,NA,"x4","x10*x4","troot(x4)*x4",0.999968515709468,0.914676060459031,0.900871775243907
"P6",23,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0344261593404412,-94.5244319535552,0.999942086146505,2,NA,"troot((x4*x6)*x4)","x2",NA,0.9932227737526,0.32879736625236,NA
"P1",24,FALSE,FALSE,FALSE,FALSE,4,0.527094080073312,0.527094080073312,0.0375458365127941,-96.7669448270558,0.999910066324344,4,NA,"troot(x4*x4)","x2*x4","x2",0.969180176429769,0.950144505373122,0.182683134728109
"P2",24,FALSE,FALSE,FALSE,FALSE,7,0.586474632816962,0.586474632816962,0.029728372024749,-96.7669448270558,0.999963291802742,7,NA,"troot(x4*x4)","x4*x2","x4",0.890518717325693,0.852556705125597,0.173005442874717
"P3",24,FALSE,FALSE,FALSE,TRUE,2,0.63309510938467,0.449643203366842,0.0450309795071537,-94.3406692127019,0.999795339923648,3,NA,"troot((x4*x4)*x7)","x2","x4",0.912634128487762,0.220202696253072,0.146477750369949
"P4",24,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0319229812014133,-94.5244319535552,0.999961885701873,1,NA,"troot((x6*x4)*x4)",NA,NA,0.987612144115298,NA,NA
"P5",24,FALSE,FALSE,FALSE,FALSE,4,0.461216420809483,0.461216420809483,0.0330537115915511,-96.7669448270558,0.999956715350491,4,NA,"troot(x4*x4)","x4*x2","x4",0.940718117344393,0.86249582650848,0.168637600796122
"P6",24,FALSE,FALSE,FALSE,FALSE,5,0.831349739176229,0.831349739176229,0.0347366689346147,-101.896843541979,0.999932863452192,5,NA,"troot(x4*x4)","x2*x4","x4",0.957423308136733,0.760211138582293,0.296140026816039
"P1",25,FALSE,FALSE,FALSE,FALSE,4,0.715723221996778,0.715723221996778,0.0938037280137897,-99.5125191073178,0.996040451276897,4,NA,"x4","x4*troot(x4)","x10*x4",0.998245357273787,0.997955636382473,0.995068346676816
"P2",25,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0429506655181797,-94.3406692127019,0.999816221654218,2,NA,"troot(x4*(x4*x7))","x4",NA,0.913607233859499,0.159575611023185,NA
"P3",25,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0369795585575071,-96.7669448270558,0.99989930086688,3,NA,"troot(x4*x4)","x2*x4","x6",0.99992657007183,0.964135453330124,0.110731439429979
"P4",25,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0312360454428815,-94.5244319535552,0.999962524131463,2,NA,"troot((x6*x4)*x4)","x10",NA,0.997732255780087,0.183952705985294,NA
"P5",25,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0928262532834942,-99.5125191073178,0.996057239754459,3,NA,"x4","x10*x4","x4*troot(x4)",0.998628008009961,0.997953162797254,0.996270201065472
"P6",25,FALSE,FALSE,FALSE,FALSE,4,0.551592656175278,0.551592656175278,0.0345658496307873,-96.7669448270558,0.999937181017339,4,NA,"troot(x4*x4)","x2*x4","x10",0.940734109123962,0.922980608208513,0.159903034809457
"P1",26,TRUE,FALSE,FALSE,FALSE,2,0.665760237047183,0.498640355570775,0.0317088075357261,-94.5244319535552,0.999963529486186,3,NA,"troot((x4*x6)*x4)","x4","x10",0.997732255971467,0.105430229324094,0.102120882204266
"P2",26,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0366602177949884,-96.7669448270558,0.999911092181571,2,NA,"x4*x2","troot(x4*x4)",NA,0.96777227860627,0.962831656677501,NA
"P3",26,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0328567783784717,-96.7669448270558,0.999955075711084,3,NA,"troot(x4*x4)","x4*x2","x4",0.892636822858453,0.861449024565645,0.12787806896877
"P4",26,FALSE,FALSE,FALSE,TRUE,2,0.736362944993297,0.604544956779782,0.0433866759113156,-94.3406692127019,0.999824884897626,3,NA,"troot(x4*(x7*x4))","troot(x4*x4)","x4*x2",0.845734109330637,0.14946714231684,0.146939068821113
"P5",26,FALSE,FALSE,FALSE,TRUE,2,0.639125155659457,0.458688272779023,0.0428473177769699,-94.3406692127019,0.999816348439214,3,NA,"troot(x4*(x4*x7))","x4","x6",0.99402526437731,0.13793124631372,0.12208929251268
"P6",26,TRUE,FALSE,FALSE,TRUE,1,0.668140111623942,0.00442141345149907,0.0364840782085267,-94.3406692127019,0.99992366308944,3,NA,"troot((x4*x7)*x4)","troot((x6*x4)*x4)","x10",0.519632009848164,0.432403085635814,0.121236056655531
"P1",27,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0308483277681642,-94.5244319535552,0.999966859960827,1,NA,"troot((x4*x6)*x4)",NA,NA,0.898328949589662,NA,NA
"P2",27,FALSE,FALSE,FALSE,TRUE,2,0.665759877520625,0.498640355570775,0.0442561123422685,-94.3406692127019,0.999795664350304,3,NA,"troot((x4*x7)*x4)","x10","x4",0.989664475556469,0.188741988418184,0.135136514249437
"P3",27,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.038862351878941,-96.7669448270558,0.999878271793886,2,NA,"troot(x4*x4)","x2*x4",NA,0.99995823203095,0.98261415730162,NA
"P4",27,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.030286484276292,-94.5244319535552,0.999968452205828,1,NA,"troot(x4*(x4*x6))",NA,NA,0.900701723740716,NA,NA
"P5",27,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0388825140303093,-101.896843541979,0.999879290300498,2,NA,"troot(x4)*troot(x4)","x2*x4",NA,0.999993909945507,0.987441194680102,NA
"P6",27,FALSE,FALSE,FALSE,FALSE,4,0.79872703430552,0.79872703430552,0.0396994772599112,-100.720409257459,0.99989138548165,4,NA,"troot(x4*x4)","x4*x9","x4",0.999998079762799,0.762156335972358,0.761262729023628
"P1",28,TRUE,FALSE,FALSE,FALSE,4,0.991293018222703,0.989116272778379,0.0629835926653104,-99.5125191073178,0.998439517755811,5,NA,"x4","x10*x4","x4*troot(x4)",0.695578742511298,0.610512107453474,0.591510291959674
"P2",28,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0317411855855251,-94.5244319535552,0.999965139477378,1,NA,"troot((x4*x6)*x4)",NA,NA,0.894658462502017,NA,NA
"P3",28,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0307212727916394,-94.5244319535552,0.999967793177874,1,NA,"troot(x4*(x6*x4))",NA,NA,0.903966005533691,NA,NA
"P4",28,FALSE,FALSE,FALSE,TRUE,3,0.480449220107468,0.307265986336515,0.0447995060882114,-94.3406692127019,0.999802928176504,4,NA,"troot((x4*x4)*x7)","x10","x4",0.990475087626898,0.220097412266995,0.142913740691306
"P5",28,FALSE,FALSE,FALSE,FALSE,5,0.865852860767065,0.865852860767065,0.0730664983227672,-99.5125191073178,0.997127893395303,5,NA,"x4","troot(x4)*x4","x4*x10",0.657275910143078,0.594218508194923,0.584355224571211
"P6",28,TRUE,FALSE,TRUE,FALSE,3,0.790938066101206,0.651563512936131,0.0333270704097798,-99.6543306684783,0.999953517831629,5,NA,"troot(x4)*troot(x6*x4)","troot(x4*x4)","troot((x4*x9)*(x4*x9))",0.593097713970912,0.204735624911948,0.202165663104877
"P1",29,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0364952244340682,-96.7669448270558,0.999928642733733,3,NA,"troot(x4*x4)","x4*x2","x4",0.999999998213113,0.898831623040683,0.105027270497475
"P2",29,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0318311489944093,-94.5244319535552,0.999962706260459,1,NA,"troot((x6*x4)*x4)",NA,NA,0.99683030745727,NA,NA
"P3",29,TRUE,FALSE,FALSE,FALSE,2,0.309646220439831,-0.035530669340253,0.0311215396667918,-94.5244319535552,0.999959306769255,3,NA,"troot((x4*x6)*x4)","x10","x6",0.993211706248541,0.285235269847647,0.113280638301184
"P4",29,FALSE,TRUE,TRUE,FALSE,3,0.716377713087138,0.527296375427124,0.0581628144581098,-99.877214903911,0.998896769719147,5,NA,"troot(x4*x4)","x4*x3","troot((x4*x9)*(x4*x9))",0.73599560790523,0.709515238850651,0.156755852802982
"P5",29,FALSE,FALSE,FALSE,TRUE,2,0.790932482104058,0.686399262445923,0.0431874444768389,-99.4705679276249,0.999847743860013,3,NA,"troot(x7)*troot(x4*x4)","x4*x3","troot(x4*x4)",0.595777168706883,0.402864618776015,0.402545449251067
"P6",29,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.032273503379064,-94.5244319535552,0.999962671563819,1,NA,"troot((x6*x4)*x4)",NA,NA,0.997859285397246,NA,NA
"P1",30,FALSE,FALSE,FALSE,FALSE,7,0.760935108845613,0.760935108845613,0.0703894644537232,-99.5125191073178,0.997669056967436,7,NA,"x4","x4*x10","troot(x4)*x4",0.835480110712005,0.66800341352768,0.664051425726991
"P2",30,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0320613080431201,-94.5244319535552,0.999963100408466,1,NA,"troot(x4*(x4*x6))",NA,NA,0.997969887117044,NA,NA
"P3",30,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0341549148169971,-94.5244319535552,0.999941180287031,2,NA,"troot((x4*x6)*x4)","x2",NA,0.995921656866779,0.349076228218266,NA
"P4",30,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0318232312692466,-94.5244319535552,0.999957285182094,2,NA,"troot((x4*x4)*x6)","x10",NA,0.986586140835741,0.300011553653508,NA
"P5",30,FALSE,TRUE,TRUE,FALSE,5,0.724568989790137,0.614396697875327,0.0666184024590411,-99.5125191073178,0.998290199775975,7,NA,"x4","x10*x4","troot(x4)*x4",0.707244515421678,0.657438971566975,0.64776697087804
"P6",30,FALSE,FALSE,FALSE,FALSE,4,0.551592656175278,0.551592656175278,0.0346432172492344,-96.7669448270558,0.999935202360048,4,NA,"troot(x4*x4)","x4*x2","x10",0.940648256873381,0.922996256792457,0.159840684997259
